fips_code,State_name,County,Cases_7_day_count_change,cases_per_100K_7_day_count_change,new_cases_week_over_week_percent_change,percent_test_results_reported_positive_last_7_days,percent_test_results_reported_positive_last_7_days_7_day_count_change,total_test_results_reported_7_day_count_change,total_test_results_reported_7_day_count_change_per_100K,total_new_test_results_reported_week_over_week_percent_change,deaths_7_day_count_change,deaths_per_100K_7_day_count_change,new_deaths_week_over_week_percent_change,hotspot_history_last_14_days,numDaysDownward,population_density_2019,avg_hh_size,percent_uninsured_2019,poverty_rate_2019,percent_65_plus,percent_american_indian_ak_native,svi_rank,ccvi_score,aoc_continuum_status,report_date,case_death_start_date,case_death_end_date,testing_start_date,testing_end_date,hospital_data_collection_date,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cases_per_100k_14_day_count_change,percent_positive_14_day,school_composite,community_transmission_level,poverty_rate_2019_state_avg,percent_65_plus_state_avg,population_density_2019_state_avg,avg_hh_size_state_avg,percent_uninsured_2019_state_avg,population_density_2019_US_avg,avg_hh_size_US_avg,percent_uninsured_2019_US_avg,poverty_rate_2019_US_avg,percent_65_plus_US_avg,total_population_2019,Metro_status,NCHS_status,state_population,US_population,rucc_description
37009,North Carolina,Ashe,14,51.46,-56.25,3.11,-6.83,193,709.48,12.87,0,0,0,0,2,64,2.23,11.9,18,26.65,0.3,0.4994,0.67,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,3,0.43,11.11,-0.25,0.037,0.0106,1,,,0,172.78,6.3187,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,27203,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, not adjacent to a metro area"
37011,North Carolina,Avery,17,96.83,-22.73,4.73,-3.95,169,962.58,-22.83,0,0,0,0,21,70.98,2.15,15,14.4,22.9,0.5,0.6446,0.6,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,,0,0,1,,,0,205.05,6.9588,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,17557,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37013,North Carolina,Beaufort,34,72.35,-30.61,6.68,-0.08,599,1274.63,15.64,0,0,0,0,0,56.48,2.42,10.4,19.2,24.55,0.1,0.7156,0.77,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,5,0.71,7.94,1.5,0.0612,0.034,1,0.2338,0.1169,1,183,6.7144,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,46994,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37015,North Carolina,Bertie,12,63.33,200,4.52,1.29,199,1050.3,6.99,0,0,0,0,9,27.1,2.29,10.4,23,23.64,0.5,0.9385,0.98,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,,0,0,1,,,0,79.17,3.8961,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,18947,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, not adjacent to a metro area"
37017,North Carolina,Bladen,20,61.12,5.26,4.55,-3.61,154,470.63,-37.14,0,0,-100,0,9,37.4,2.38,14,26,22.8,2.2,0.9446,0.99,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,1,0.14,3.7,,0,0,1,0.2143,0.1786,1,125.3,6.7669,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,32722,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37019,North Carolina,Brunswick,51,35.71,-28.17,2.6,-1.21,1229,860.52,1.74,1,0.7,,0,27,168.18,2.32,11,12.9,32.63,0.3,0.3583,0.75,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,2,0,0,0,-1,0.0098,-0.0342,2,0.1,0.0714,1,88.92,3.2007,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,142820,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37021,North Carolina,Buncombe,123,47.09,-16.89,3.27,0.07,3215,1230.9,-3.8,1,0.38,0,0,13,397.86,2.31,10.2,12.3,20.48,0.3,0.3799,0.26,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,3,15,2.14,1.7,-0.4643,0.0308,-0.0059,3,0.0476,-0.0244,2,106.82,3.2332,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,261191,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37023,North Carolina,Burke,35,38.68,-55.7,2.06,-1.63,2334,2579.43,13.36,0,0,0,0,4,178.74,2.5,12.3,18.1,20.69,0.5,0.8487,0.87,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,17,2.43,21.68,0.8889,0.1093,0.0381,1,0.3308,0.1128,1,130.41,2.8227,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,90485,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37025,North Carolina,Cabarrus,128,59.14,-49,3.69,-2.44,3548,1639.15,-3.38,1,0.46,-75,0,21,599.17,2.76,7.8,10.9,13.43,0.3,0.4175,0.58,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,20,2.86,3.79,0,0.0526,-0.0107,1,0.0741,-0.0185,1,184.34,4.9308,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,216453,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37027,North Carolina,Caldwell,54,65.71,-1.82,2.91,0.88,1066,1297.18,-9.97,6,7.3,,0,6,174.15,2.48,12.6,16.6,20.41,0.4,0.651,0.9,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,2,0.29,2.17,-0.5,0.0419,0,1,0.1429,0.0714,1,132.64,2.4444,Lowest risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,82178,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37029,North Carolina,Camden,6,55.21,50,9.43,6.65,53,487.72,47.22,0,0,0,0,17,45.22,2.71,8.1,11.2,16.87,0.1,0.307,0.62,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,92.02,6.7416,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,10867,Non-metro,Micropolitan,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37031,North Carolina,Carteret,7,10.08,-81.08,1.57,-1.15,447,643.42,-13.04,0,0,-100,0,25,136.86,2.28,11.4,11.6,25.72,0.4,0.4255,0.63,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,5,0.71,5.62,0.25,0.0128,-0.0241,1,0.0286,-0.0571,1,76.29,2.1852,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,69473,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37033,North Carolina,Caswell,7,30.97,-58.82,2.76,-3.04,326,1442.22,45.54,2,8.85,,0,6,53.14,2.38,9,19.6,22.14,0.1,0.836,0.91,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,106.18,4,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,22604,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37035,North Carolina,Catawba,117,73.33,-8.59,5.57,-0.76,1884,1180.81,5.55,1,0.63,-66.67,2,7,397.51,2.52,10.8,13.2,18.27,0.2,0.6481,0.71,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,2,13,1.86,3.25,-0.35,0.0569,-0.01,2,0.1393,-0.0321,2,159.2,5.9417,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,159551,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37037,North Carolina,Chatham,24,32.23,-29.41,2.51,0.13,678,910.43,-15.04,0,0,0,0,21,109.24,2.42,11.9,11.9,25.02,0.2,0.3809,0.58,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,,0,0,1,0,0,1,79.23,2.439,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,74470,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37039,North Carolina,Cherokee,33,115.34,-19.51,14.01,1.03,157,548.72,-24.52,0,0,-100,0,9,62.81,2.29,14,16.5,30.49,1.4,0.4869,0.66,HighBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,-1,0.0343,-0.0914,1,0,0,1,269.12,13.4247,Highest risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,28612,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37041,North Carolina,Chowan,8,57.38,60,1.69,-1.41,296,2122.93,14.73,0,0,-100,0,13,80.76,2.33,11.9,19.6,25.25,1.2,0.8118,0.91,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,-1,0.0197,-0.0394,1,0.0714,-0.1786,1,93.24,2.3466,Lowest risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,13943,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37043,North Carolina,Clay,22,195.89,-38.89,0.56,-6.58,177,1576,80.61,0,0,0,0,0,52.24,2.13,14.6,15.8,31.89,0,0.2191,0.75,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,454.1,2.9091,Lowest risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,11231,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37045,North Carolina,Cleveland,54,55.13,-39.33,2.88,-0.88,2014,2056.21,12.96,2,2.04,,0,15,210.99,2.59,12.3,20.2,18.96,0.2,0.835,0.87,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,5,0.71,1.91,-0.375,0.0248,-0.0248,1,0.0794,-0.1032,1,150.08,3.2921,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,97947,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37047,North Carolina,Columbus,32,57.65,60,3.69,-0.21,325,585.5,-39.7,0,0,0,0,12,59.17,2.39,13.7,23.8,20.57,3.3,0.9481,0.97,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,4,0.57,5.88,0,0.0369,0,1,0.1111,-0.0635,1,93.68,3.8194,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,55508,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37049,North Carolina,Craven,68,66.58,-9.33,3.32,-1.48,1447,1416.7,5.24,0,0,-100,0,0,144.56,2.4,11.4,15.3,19.68,0.4,0.8099,0.66,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,13,1.86,4.21,1.1667,0.0324,0.0066,1,0.1429,0.0062,1,145.88,4.0397,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,102139,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37051,North Carolina,Cumberland,426,126.97,-8.58,10.66,-5.68,2711,808.03,-8.66,2,0.6,-33.33,0,5,514.14,2.55,10.2,18.2,12.2,1.3,0.864,0.95,SustainedHotspot,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,3,9,1.29,1.18,-0.5263,0.0276,-0.0079,3,0.0724,-0.0191,3,268.55,13.6292,Highest risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,335509,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37053,North Carolina,Currituck,18,64.83,12.5,6.29,-0.47,143,515.07,-3.38,0,0,0,0,0,106,2.53,13.7,10,16.39,0.6,0.1194,0.33,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,129.67,6.5292,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,27763,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37055,North Carolina,Dare,8,21.62,-70.37,2.92,-3.01,343,926.8,-15.31,0,0,0,0,5,96.57,2.3,14.9,8.2,22.16,0.2,0.1449,0.4,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,-1,0,-0.0336,1,,,0,91.87,4.5455,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,37009,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37057,North Carolina,Davidson,174,103.81,-13.86,7.36,-0.25,2174,1297.07,-4.86,2,1.19,,0,4,302.99,2.49,11.4,15.5,18.55,0.4,0.6841,0.8,SustainedHotspot,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,2,19,2.71,8.06,0.5833,0.0832,0,2,0.1687,0.0683,2,227.31,7.4905,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,167609,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37059,North Carolina,Davie,31,72.35,-11.43,5.39,0.53,501,1169.3,43.14,0,0,0,0,34,162.48,2.6,10.8,13.7,21.66,0,0.4411,0.77,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,,0,0,1,,,0,147.04,5.1704,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,42846,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37061,North Carolina,Duplin,38,64.69,-7.32,7.21,-0.85,444,755.86,-23.84,0,0,0,0,24,72.1,2.69,17.9,24.1,19.42,0.2,0.979,0.99,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,6,0.86,17.65,1,0.0882,0.021,1,0.1429,0.0635,1,148.11,7.6923,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,58741,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37063,North Carolina,Durham,189,58.79,-25.88,1.83,-1.23,6027,1874.72,4.91,2,0.62,0,0,22,1122.18,2.37,12.2,16,13.61,0.3,0.6197,0.39,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,5,28,4,2.14,0.12,0.0376,-0.0118,5,0.0771,-0.0184,3,147.44,2.4295,Lowest risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,321488,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37065,North Carolina,Edgecombe,27,52.46,-61.43,4.94,-1.07,709,1377.45,-18.03,0,0,0,0,19,101.84,2.46,11.2,23.6,20.42,0.4,0.9726,0.99,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,3,0.43,5,0,0,0,1,0,-0.2143,1,186.51,5.5273,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,51472,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37067,North Carolina,Forsyth,265,69.32,-7.99,5.15,0.67,4585,1199.34,-7.91,3,0.78,200,0,15,937.44,2.46,11,17.6,16.41,0.2,0.6834,0.39,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,3,47,6.71,2.46,0.0217,0.0331,0,3,0.1002,0,2,145.96,4.7993,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,382295,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37069,North Carolina,Franklin,99,142.07,-17.5,8.14,0.45,1315,1887.06,7.52,2,2.87,,0,16,141.69,2.56,11.2,14.4,17.13,0.4,0.6376,0.85,SustainedHotspot,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,308.53,7.9196,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,69685,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37071,North Carolina,Gaston,158,70.37,-12.71,4.9,-0.64,3288,1464.4,-1.5,2,0.89,-66.67,0,20,631.14,2.62,10.8,15.6,16.32,0.4,0.672,0.7,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,8,1.14,1.97,0.1429,0.0528,0.006,1,0.1164,0.0582,1,158.11,5.2219,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,224529,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37073,North Carolina,Gates,5,43.25,150,7.94,7.94,63,544.89,14.55,0,0,0,0,20,33.94,2.57,8.5,11.1,20.91,0.8,0.3567,0.78,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,60.54,4.2373,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,11562,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37075,North Carolina,Graham,5,59.23,0,4.08,1.7,49,580.5,16.67,0,0,0,0,0,28.91,2.57,17.1,18.1,24.49,8.1,0.6338,0.7,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,118.47,3.2967,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,8441,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37077,North Carolina,Granville,35,57.91,0,2.13,-0.16,1643,2718.26,25.52,0,0,-100,0,15,113.62,2.62,9.1,13.9,17.66,0.5,0.6561,0.79,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,4,0.57,7.55,1,0.0162,0.0054,1,0.0714,0.0476,1,104.23,2.2019,Lowest risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,60443,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37079,North Carolina,Greene,19,90.18,-26.92,4.69,0.42,469,2226.02,-19.97,0,0,0,0,2,78.99,2.56,16.6,25.7,17.05,0.5,0.9924,0.97,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,218.33,4.455,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,21069,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37081,North Carolina,Guilford,591,110.02,33.71,3.24,-0.38,7132,1327.69,-3.36,3,0.56,-25,0,21,831.63,2.49,10.1,15.9,15.53,0.4,0.6369,0.66,EmergingHotspot,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,4,44,6.29,3.57,-0.102,0.0455,-0.0108,4,0.1024,0.0131,3,193.42,3.4316,Lower risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,537174,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37083,North Carolina,Halifax,30,59.99,-18.92,4.39,0.18,638,1275.74,3.4,1,2,0,0,26,69.1,2.38,11.4,25.2,21.38,3.4,0.9646,0.98,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,2,0.29,1.27,,0.0128,0,1,0.0612,-0.0102,1,137.97,4.3028,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,50010,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37085,North Carolina,Harnett,139,102.22,-16.77,7.92,0.17,1477,1086.22,8.05,3,2.21,200,0,15,228.52,2.82,11.3,17,12.84,0.8,0.7869,0.77,SustainedHotspot,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,7,1,6.9,0,0.0563,-0.0388,1,0.1122,-0.051,1,229.45,7.8411,Moderate risk of transmission in schools,high,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,135976,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37087,North Carolina,Haywood,33,52.96,-15.38,5.54,0.35,397,637.07,37.37,0,0,-100,0,12,112.57,2.28,10.8,13.9,24.99,0.3,0.2809,0.81,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,-1,0.014,-0.0273,1,0.0429,-0.0714,1,101.1,5.3936,Moderate risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,62317,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37089,North Carolina,Henderson,66,56.21,-7.04,2.9,-0.91,1311,1116.53,6.24,0,0,-100,0,18,314.84,2.32,11.5,10.6,26.37,0.2,0.321,0.56,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,2,4,0.57,1.7,-0.3333,0.0182,0,2,0.021,0.021,2,120.08,3.3399,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,117417,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37091,North Carolina,Hertford,7,29.56,-50,4.68,-2.5,235,992.52,29.83,0,0,0,0,17,67.04,2.47,12.3,23.4,20.43,1,0.9873,0.98,ModerateBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,3,0.43,4.86,0.5,0.0396,-0.0315,1,0.0147,-0.1405,1,97.14,5.7692,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,23677,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37093,North Carolina,Hoke,45,81.47,-16.67,9.3,1.09,430,778.51,-9.47,0,0,0,0,17,141.58,2.92,12.8,21,10.6,7.9,0.8924,0.92,EmergingHotspot,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,7,1,14.29,6,0.0292,0,1,0.1786,0.0714,1,162.94,8.7293,Higher risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,55234,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37095,North Carolina,Hyde,0,0,-100,0,-5.71,52,1053.27,48.57,0,0,-100,0,20,8.06,2.68,15.8,22.3,22.56,0.2,0.8627,0.98,LowBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,1900-01-01,0,0,,,,,,0,,,0,81.02,2.2989,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,4937,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37097,North Carolina,Iredell,163,89.66,-23.47,3.97,-2.23,2214,1217.78,18.4,9,4.95,,0,15,316.57,2.62,9.6,11.8,16.23,0.3,0.3745,0.59,ModerateBurdenResolving,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,3,20,2.86,6.07,0,0.0569,0.014,3,0.0754,-0.0198,3,212.31,4.9951,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,181806,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37099,North Carolina,Jackson,4,9.1,-63.64,1.6,-1.83,375,853.48,-19.7,0,0,0,0,75,89.47,2.32,13,19.4,19.94,7.9,0.6236,0.71,LowBurden,2021-05-20,2021-05-12,2021-05-18,2021-05-11,2021-05-17,2021-05-18,1,0,0,0,,0.0156,0,1,0.1111,0,1,36.41,2.6128,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,43938,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
